Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
16338	litho	1422013746.723	     0.599	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/va200/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16339	litho	1422013746.843	     0.592	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/tasmax/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16343	bio	1422013747.323	     0.555	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsut/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16340	litho	1422013746.981	     0.950	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp26/sem/rsdt/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16341	litho	1422013747.095	     1.036	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/rcp45/sem/ua200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16348	bio	1422013747.896	     0.625	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/tas/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16349	litho	1422013748.009	     0.565	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/historical/mon/snc/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16342	litho	1422013747.213	     1.414	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/ua200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16351	litho	1422013748.234	     0.608	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/ua200/SMHI/CCCma-CanESM2/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16344	litho	1422013747.435	     1.473	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp26/sem/ua200/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16352	bio	1422013748.351	     0.577	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/ua200/SMHI/CCCma-CanESM2/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16353	thermo	1422013748.461	     0.552	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/tas/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16345	litho	1422013747.549	     1.527	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/historical/sem/sfcWind/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16346	bio	1422013747.657	     1.524	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/rcp85/sem/ua200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16354	bio	1422013748.574	     0.613	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/ua200/SMHI/NOAA-GFDL-GFDL-ESM2M/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16347	bio	1422013747.782	     1.448	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/ua200/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16350	bio	1422013748.123	     1.301	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/evaluation/mon/ua200/HMS/ECMWF-ERAINT/ALADIN52/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16355	litho	1422013748.682	     1.889	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/rlds/SMHI/CSIRO-QCCCE-CSIRO-Mk3-6-0/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16360	bio	1422013749.231	     1.345	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/hurs/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16359	litho	1422013749.123	     1.535	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/hus850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16357	litho	1422013748.908	     1.786	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/mrso/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16356	litho	1422013748.797	     1.945	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/snm/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16365	thermo	1422013749.796	     1.027	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/hus850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16366	thermo	1422013749.919	     1.075	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/snw/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16358	litho	1422013749.013	     2.003	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/huss/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16361	bio	1422013749.346	     1.735	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/hfss/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16370	atmos	1422013750.363	     1.017	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rlds/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16369	thermo	1422013750.241	     1.319	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/sic/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16371	atmos	1422013750.470	     1.131	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/pr/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16362	bio	1422013749.454	     2.250	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/hfls/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16363	bio	1422013749.567	     2.250	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/evspsbl/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16367	thermo	1422013750.029	     1.951	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/snd/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16364	bio	1422013749.674	     2.388	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/clt/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16368	thermo	1422013750.136	     2.047	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/snc/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16372	litho	1422013750.576	     1.785	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/zg500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16373	litho	1422013750.682	     1.880	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/zg200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16379	thermo	1422013751.351	     1.322	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ua200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16376	bio	1422013751.016	     1.833	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/va200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16378	bio	1422013751.246	     1.611	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ua500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16382	atmos	1422013751.685	     1.196	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ta200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16375	litho	1422013750.907	     2.175	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/va500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16374	litho	1422013750.796	     2.296	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/va850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16377	litho	1422013751.128	     2.062	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ua850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16388	atmos	1422013752.345	     1.247	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/va200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16380	thermo	1422013751.465	     2.256	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ta850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16381	thermo	1422013751.574	     2.276	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./unlinked/2015-01-19/EUR-44/evaluation/mon/ta500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16390	atmos	1422013752.562	     1.287	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ua850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16384	bio	1422013751.904	     1.981	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/zg200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16383	bio	1422013751.793	     2.161	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/zg500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16385	thermo	1422013752.016	     2.233	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/vas/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16386	bio	1422013752.125	     2.125	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/va850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16389	litho	1422013752.453	     1.937	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/uas/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16387	thermo	1422013752.236	     2.168	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/va500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16391	litho	1422013752.674	     1.730	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ua500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16392	thermo	1422013752.784	     1.838	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ua200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16398	atmos	1422013753.439	     1.230	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ta850/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16393	bio	1422013752.889	     2.248	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/tauv/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16394	bio	1422013752.994	     2.164	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/tauu/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16397	litho	1422013753.322	     1.937	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/tas/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16396	litho	1422013753.207	     2.068	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/tasmax/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16400	atmos	1422013753.667	     1.631	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ta200/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16395	litho	1422013753.100	     2.212	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/tasmin/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16405	atmos	1422013754.221	     1.358	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsus/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16399	atmos	1422013753.548	     2.042	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/ta500/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16413	atmos	1422013755.116	     0.705	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsus/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16414	bio	1422013755.221	     0.671	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/hus850/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16404	bio	1422013754.116	     1.809	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsut/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16408	litho	1422013754.556	     1.380	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsds/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16401	thermo	1422013753.775	     2.182	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/sund/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16407	litho	1422013754.442	     1.519	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsds/HMS/ECMWF-ERAINT/ALADIN52/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16402	thermo	1422013753.886	     2.098	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/sfcWindmax/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16417	litho	1422013755.542	     0.651	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/hus850/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16418	bio	1422013755.654	     0.589	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/NOAA-GFDL-GFDL-ESM2M/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16415	litho	1422013755.329	     0.920	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/ua200/SMHI/NOAA-GFDL-GFDL-ESM2M/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16403	bio	1422013753.997	     2.316	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/sfcWind/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16406	bio	1422013754.336	     1.977	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rsdt/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16419	atmos	1422013755.773	     0.707	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/NCC-NorESM1-M/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16416	litho	1422013755.435	     1.118	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/rlus/SMHI/CSIRO-QCCCE-CSIRO-Mk3-6-0/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16421	litho	1422013755.993	     0.586	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/CCCma-CanESM2/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16422	litho	1422013756.105	     0.559	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/NOAA-GFDL-GFDL-ESM2M/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16420	atmos	1422013755.885	     0.798	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/MIROC-MIROC5/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16412	atmos	1422013755.001	     1.743	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/rlds/SMHI/CSIRO-QCCCE-CSIRO-Mk3-6-0/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16423	litho	1422013756.215	     0.567	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/NCC-NorESM1-M/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16411	thermo	1422013754.894	     1.899	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/psl/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16410	thermo	1422013754.775	     2.105	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rlus/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16424	litho	1422013756.324	     0.560	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/MIROC-MIROC5/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16409	thermo	1422013754.668	     2.246	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/mon/rlut/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16425	bio	1422013756.432	     0.559	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/CCCma-CanESM2/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16429	litho	1422013756.865	     0.638	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16427	litho	1422013756.649	     0.985	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/rlus/SMHI/CSIRO-QCCCE-CSIRO-Mk3-6-0/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16430	litho	1422013756.978	     0.670	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16426	bio	1422013756.541	     1.135	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/sem/hurs/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16431	litho	1422013757.089	     0.634	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16432	bio	1422013757.200	     0.555	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16433	bio	1422013757.313	     0.538	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16434	bio	1422013757.425	     0.534	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16428	litho	1422013756.757	     1.301	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/hurs/KNMI/ICHEC-EC-EARTH/RACMO22E/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16436	litho	1422013757.648	     0.559	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp26/sem/rsdt/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16437	litho	1422013757.755	     0.572	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/evaluation/mon/tasmin/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
16438	litho	1422013757.862	     0.520	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp85/sem/rsdt/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16439	bio	1422013757.972	     0.530	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp45/sem/rsdt/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
16441	bio	1422013758.185	     0.571	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/historical/mon/snc/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16435	litho	1422013757.538	     1.440	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44i/rcp26/sem/rsdt/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16444	litho	1422013758.516	     0.568	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/historical/mon/mrro/SMHI/CCCma-CanESM2/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
16445	bio	1422013758.632	     0.575	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/sem/sund/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
